country,advertiser_name,ad_campaign_id,dim_campaign_id,campaign_name,ad_type,campaign_start,campaign_end,optimization_type,impressions,clicks,spend,dpv_total,order_count_total,units_sold_total,product_sales_$_total
US,Citizen Watch Company - US,2922289001,433967364,Citizen Watch Company - US_Citizen Watches_DOTD Blast_2017_AAP_10/31,AAP,10/31/2017 7:00,11/1/2017 6:59,PURCHASE,3440504,3039,15583.5492,7781,127,139,21473.41
US,Redfox - DIHCB (DIHCB),2538852001,46558755,Redfox - SSDA - B018C2QNRQ - DKILLRQXV7VQJCPUR6LKT2G7NU-026 - MOBILEADS - Vikings - Midrange without fu...,MOBILE_AD_NETWORK,6/3/2017 7:00,6/17/2017 7:00,CTR,807671,1358,98.17,1268,2,2,0
US,Sprint - MightyHive,2906088001,409002298,Base Upgrade_Upgrade Checkout Step 1: Cart Page_OEX_Display_Mobile_OCT,AAP,10/1/2017 4:00,11/1/2017 3:59,NONE,5053,2,24.0595,0,0,0,0
US,SharkNinja Operating LLC - US,2641078001,213794937,SharkNinja_PrimeDay_2017 | AAP | NV752 | DEAR Targeting,AAP,7/11/2017 4:00,8/14/2017 3:59,PURCHASE,2256778,711,6295.2041,3819,42,40,12086.49
US,GM Accessories,3014840001,487933086,O-QMQB_AD_2017_GM Accessories_GMC_Amazon Garage TABLET Q4 Nov24-27,AAP,11/24/2017 5:00,11/28/2017 4:59,CTR,802891,530,4931.6896,,,,
US,Mars_Wrigley_US,2403361001,16699625,STRMSF78468_MDG0_CSD_2017_DIS_AAP_Awareness_GM_O-R9P9,AAP_MOBILE,3/27/2017 4:00,6/26/2017 3:59,PURCHASE,16309454,22502,46355.9403,30390,72,84,739.88
US,Baptist Health,2499940001,33352009,IP1714831 Baptist Health - Corbin - Urgent Care Allergy,AAP,5/17/2017 4:00,7/5/2017 3:59,CTR,81196,25,303.1546,,,,
US,Vineyard Vines - US,2258895001,9541354,Vineyard Vines - US_Vineyard Vines_Jan-Feb-Mar 2017_AAP LinkOut_AAP_1/1 - 3/31,AAP,1/1/2017 5:00,4/2/2017 3:59,NONE,21394321,6728,35110.9801,0,0,0,0
US,Hersch Games - US,2949794001,454904347,Hersch Games - US_MidnightOutburst_2017_Q4_AAP_10/23-12/23 - [CANCELLED],AAP_MOBILE,10/23/2017 4:00,12/24/2017 4:59,PURCHASE,1919533,3383,6134.8755,3360,13,13,319.35
US,Redfox - RVAAD (RVAAD),3084802001,573898160,Redfox - SSDA - B00VTVJYTC - TDYMHQFRCYCFQS4Y756IGSB2HA-057 - MOBILEADS - Balloon Paradise Campaign -Bo...,MOBILE_AD_NETWORK,11/14/2017 7:00,11/28/2017 7:00,CTR,84507,279,13.67,320,0,0,0
US,Abbott Labs - US,2367816001,14752029,Pure Bliss Q1 Jan Feb 2017 AAP,AAP_MOBILE,3/6/2017 5:00,4/1/2017 3:59,CSR,4788233,16456,12532.4035,5297,50,52,4203.18
US,Vida Shoes International - US,2465752001,22324391,Vida Shoes International - US_M.A.P Spring 2017_AAP_05/01-06/01,AAP_MOBILE,5/1/2017 4:00,6/10/2017 3:59,PURCHASE,3992535,6432,8756.2851,1652,67,63,1505.96
US,Redfox - 31YRF (31YRF),2736635001,292081014,Redfox - SSDA - B074M9KRX4 - XTCZ4FZWJ6NH4UGZZOFJHHYF2I - MOBILEADS - Message Me Campaign,MOBILE_AD_NETWORK,8/12/2017 7:00,8/26/2017 7:00,CTR,72640,52,3.57,45,1,1,0
US,Johnson & Johnson - US,2551084001,51613839,Johnson & Johnson - Pantry Sponsorship Q3 2017_Aveeno & NTG_AAP_8/10 to 9/30,AAP,8/10/2017 4:00,10/1/2017 3:59,PURCHASE,28318928,3764,60355.7976,20041,3420,4113,45555.61
US,Bio-Lab - US,2328976001,12948740,Bio-Lab - US_Bio-Lab 2017 AAP_AAP_05/01-07/31,AAP_MOBILE,5/1/2017 4:00,8/1/2017 3:59,PURCHASE,17859039,38355,61818.8141,204651,28601,32690,635974.12
US,SE - Orlando-Daytona Beach-Melbourne,2700611001,264978948,Orlando-Daytona Beach-Melbourne - A/P/C - Armada,AAP,8/3/2017 4:00,10/1/2017 3:59,CTR,89656,31,518.4997,,,,
US,Sling TV - US,2275317001,10318735,Dish Network - US (Sling TV Latino) 2017 Q1 Campaign - AAP,AAP,1/1/2017 5:00,4/1/2017 3:59,NONE,17339554,869,24966.7256,0,0,0,0
US,iClever - US (Hisgadget),2788633001,321994397,iClever - US (Hisgadget)_AAP ASIN RTG Iclever_AAP eCommerce Remarketing_09/01-12/01,AAP_MOBILE,9/1/2017 4:00,12/2/2017 4:59,NONE,13128,22,33.1542,62,3,3,68.97
US,Intermatic - AMG,2310729001,12227141,Intermatic - US 2017 - AAP,AAP_MOBILE,1/26/2017 5:00,4/29/2017 3:59,NONE,349452,702,634.5454,811,9,14,378
US,CT - Topeka,2751117001,300578846,Topeka - A/P/C - Altima,AAP,8/17/2017 4:00,9/1/2017 3:59,CTR,18368,5,100.2052,,,,
US,World Vision- US,3095040001,578970325,"World Vision- US_WORLD VISION, Holiday - Q1 2018_AAP-CPA_11/16-11/27",AAP_MOBILE,11/16/2017 5:00,11/28/2017 4:59,NONE,343989,607,827.7501,0,0,0,0
US,Honda,2330602001,13109025,Honda_Q1-Q2 17 DelVal Honda AAP Test_AAP_Mar-June - Shopping,AAP_MOBILE,3/13/2017 4:00,7/1/2017 3:59,NONE,1224736,3329,3405.7539,0,0,0,0
US,NetApp - US,3031507001,509749603,NetApp - US_NetApp_AAP_Q3-Q4_2017_AAP CTR/CPC_11/07-12/07_Content Push,AAP_MOBILE,11/22/2017 5:00,12/22/2017 4:59,CTR,2618,11,10.0725,0,0,0,0
US,Nintendo - US,2836460001,368559678,Nintendo - Switch Phase III 2017 - Blue 449 - AAP (Pokken),AAP_MOBILE,9/11/2017 4:00,10/9/2017 3:59,PURCHASE,2702404,4089,9581.0713,72044,4188,4225,584051.6
US,Tyson - US,2270394001,10178474,Tyson Griled & Ready FY17 AAP,AAP_MOBILE,1/2/2017 5:00,2/3/2017 4:59,CTR,1486550,7,5144.8127,3,6,7,34.41
US,Hyundai - US,2371724001,14950571,2017 Hyundai Tier 2 | East Region | Shopping | Hartford,AAP_MOBILE,3/7/2017 5:00,1/1/2018 4:59,NONE,31623,53,232.2493,0,0,0,0
US,Sprint - MightyHive,2688963001,248122735,X_Base_Subscriber Data Targeting_Upgrade Eligible_Display_AUG,AAP,8/1/2017 4:00,9/1/2017 3:59,NONE,1270833,455,6154.3894,0,0,0,0
US,Clorox,2577240001,59196697,"Clorox_Back to School (Glad, Homecare, Renew Life) $200K JAS 2017_AAP_07/12-09/15",AAP_MOBILE,7/12/2017 4:00,9/16/2017 3:59,PURCHASE,19733921,33819,62520.3299,31963,8758,9482,154084.02
US,Pacific Cycle - US,2429701001,19361246,Pacific Cycle - US_Pacific Cycle_Mongoose_Spring_2017_AAP_4/26-5/26,AAP_MOBILE,4/26/2017 4:00,5/27/2017 3:59,NONE,295136,680,789.8164,35,2,2,23.36
US,Optimum Nutrition - US,2602312001,72555783,Optimum Nutrition - US_ON_AM Line_Aug to Oct 2017_Launch_AAP Mobile Interstitial_08/01-10/31,AAP_MOBILE,8/1/2017 4:00,11/1/2017 3:59,CSR,3987248,84234,57777.0003,66542,60,62,1235.54
US,COMPUCHECKS- US,2577813001,59299977,COMPUCHECKS- US_DEAR_BLEND | Q3_AAP_JULY-SEPT CANCELLED,AAP_MOBILE,7/5/2017 4:00,9/6/2017 3:59,PURCHASE,1716260,2805,7019.0365,2723,15,16,406.54
US,Armitron Watches - US,2818125001,356379738,Armitron Watches - US_Armitron Watches - Q4 2017_AAP eCommerce Remarketing_10/1-12/23,AAP,10/1/2017 4:00,12/24/2017 4:59,PURCHASE,1495698,888,5679.6175,7340,481,504,9453.13
US,Symphonized - US,2965161001,460983990,Symphonized - US_Symphonized - 2017 - Q3_AAP_10/14 - 11/30,AAP,10/14/2017 4:00,12/1/2017 4:59,PURCHASE,5248873,1778,14087.0307,6412,411,429,10974.21
US,Redfox - RAQ7S (RAQ7S),2923276001,437006781,Redfox - SSDA - B01DS6B65U - FVP32MLAHYYHL6UROQPDK25UOQ - MOBILEADS - Cyboid for Fire Tablets Campa...,MOBILE_AD_NETWORK,10/4/2017 7:00,10/18/2017 7:00,CTR,182980,729,36.52,713,0,0,0
US,Fox Home Entertainment - US,3198320001,681119309,FOX HE_ Kingsman: The Golden Circle BD DVD_ Q42017 _BFCM_AAP_DEC,AAP_MOBILE,12/12/2017 5:00,12/18/2017 4:59,PURCHASE,8482041,12495,18769.9472,72894,7438,7444,54017.75
US,J.M. Smucker Company - US,2765501001,309098791,J.M. Smucker Company - US_Natural Balance F18 Awareness_AAP Consideration_9/1-10/31,AAP_MOBILE,9/1/2017 4:00,11/1/2017 3:59,CSR,29250053,67656,101784.3077,92299,162,167,6854.57
US,Dymatize Nutrition - US,2688658001,247856966,Dymatize Nutrition - US_Dymatize - Mr. Olympia 2017 - AAP - Livestream Page,AAP_MOBILE,9/16/2017 1:30,9/17/2017 3:59,NONE,26379,85,114.8203,26,2,2,64.98
US,Webroot - US,2756129001,302803526,Webroot Q3 '17_AAP,AAP_MOBILE,8/22/2017 4:00,11/1/2017 3:59,NONE,64595,17,161.3414,9,0,0,0
US,Redfox - SIBLM (SIBLM),2521146001,39385442,Redfox - SSDA - B019IK1E84 - IRLBSXENCPGSWCUCS5FMVXS6WU - MOBILEADS - Sun to Moon Sleep Clock Campaign,MOBILE_AD_NETWORK,5/26/2017 7:00,6/9/2017 7:00,CTR,295317,581,40.21,621,4,4,0
US,Redfox - SUBPI (SUBPI),2907234001,409906073,Redfox - SSDA - B014JMYB22 - 4D2FJSDNYJJDNNFBVK2YTGRLHU - MOBILEADS - Tasty Tale October,MOBILE_AD_NETWORK,10/1/2017 7:00,10/31/2017 7:00,CTR,4202302,13977,683.15,22712,478,478,0
US,HMNYC_Pinnacle,3087326001,575436326,Pinnacle_Birds Eye Display DLX_2017,AAP,11/16/2017 5:00,2/1/2018 4:59,PURCHASE,17606540,8330,92174.5114,329,162,209,676.31
US,GSK - US,2290571001,11233873,Alli Q1 2017 AAP,AAP,1/18/2017 5:00,3/1/2017 4:59,PURCHASE,14026159,961,28352.897,6404,149,171,9910.13
US,Gatorade,2282201001,10809807,Gatorade Endurance Q4 2016 (51731) JAN,AAP_MOBILE,1/4/2017 5:00,2/1/2017 4:59,CSR,26110356,60259,38481.7967,4817,37,45,989.35
US,CT - Saint Louis,2705056001,269764263,Saint Louis - A/P/C - Maxima,AAP,8/4/2017 4:00,10/1/2017 3:59,CTR,5555,3,50.2742,,,,
US,Square Enix,2265421001,9882577,Square Enix_Kingdom Hearts 2.8_Q42016_AAP Desktop and Mobile,AAP,1/5/2017 5:00,1/24/2017 4:59,PURCHASE,7448973,2893,15090.8001,20270,574,548,31975.69
US,Hewlett-Packard - US,2435033001,19865608,Hewlett-Packard - US_HP - Sprocket FY Q3 2017_AAP_5/1 - 7/31,AAP_MOBILE,5/1/2017 4:00,8/1/2017 3:59,NONE,1217215,3926,1954.3254,4408,28,27,3447.8
US,Kimberly Clark Corp - US,2492551001,30236982,Kimberly Clark Corp - US_K-C_Pull-Ups Q2 2017_AAP_6/1 - 6/30,AAP,6/9/2017 4:00,7/1/2017 3:59,PURCHASE,28278846,4190,77283.3491,21804,5667,6161,158401.17
US,MegaFood,2440549001,20263449,Creative Test - Baby & Me - Static,AAP_MOBILE,4/17/2017 4:00,4/24/2017 3:59,CSR,335041,1331,520.6417,1303,9,9,320.48
US,Revive,3034299001,511326803,201710.5199_Revive_AAP Display_Nov 17,AAP,11/2/2017 4:00,12/1/2017 4:59,PURCHASE,1133512,56,2906.1344,224,33,34,496.08
US,Activision - US,2846482001,374981858,Activision_Destiny 2 Launch Campaign_2017_AAP Desktop and Mobile_Incremental,AAP,9/14/2017 4:00,9/25/2017 3:59,NONE,2983944,166,7244.1006,1127,58,58,3230.26
US,Redfox - JIR8F (JIR8F),2421660001,18615278,Redfox - SSDA - B06XVRGXLH - NWOHZZGXFGXQEJFENUH4CYIKVE - MOBILEADS - Basktball Campaign,MOBILE_AD_NETWORK,4/4/2017 7:00,4/24/2017 7:00,CTR,24850,34,2.35,38,0,0,0
US,MA - Wilkes Barre-Scranton,2720010001,284637187,Wilkes Barre-Scranton - A/P/C - Maxima,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,12419,9,100.0377,,,,
US,Stella and Chewys - US,2701037001,265428170,Stella and Chewys - US_Stella & Chewy's August 2017_AAP_8/22-9/25,AAP,8/22/2017 4:00,9/26/2017 3:59,PURCHASE,6968456,1443,17641.9498,4770,434,503,19699.47
US,"Ximad, Inc - US",2599660001,71729920,App_DL - Tier2 - Appsflyer - Ximad - Magic Jigsaw Puzzle - June-Sept 2017,AAP_MOBILE,6/28/2017 4:00,8/28/2017 3:59,APP_DL,8640,328,16.1736,0,0,0,0
US,Stanley Black and Decker,2316832001,12414907,Stanley Black and Decker_DEWALT MECH TOOLS Q1-17_AAP,AAP,2/1/2017 5:00,4/1/2017 3:59,NONE,535994,474,1710.5727,820,20,21,694.02
US,Tawns ESS Test Advertiser,2364041001,14624334,Flashtalking Test,AAP,3/1/2017 5:00,3/7/2017 4:59,NONE,18,0,0.0303,,,,
US,Thermos - US,2311299001,12233922,Thermos_Feb_2017_AAP,AAP_MOBILE,2/1/2017 5:00,3/1/2017 4:59,PURCHASE,2814897,4616,5249.6493,4590,241,266,5169.19
US,"AeroGrow International, Inc. - US",2910575001,410865372,AeroGrow Q4 2017 XS_17_AAP_AAP US eCommerce Remareting_11-15 to 12- 23,AAP_MOBILE,11/15/2017 5:00,12/24/2017 4:59,PURCHASE,1316669,2368,4792.868,4981,86,88,8373.61
US,Eposeidon - US,3014717001,487910776,Eposeidon DEAR Test Campagin 2017-AAP-AAP US eCommerce Remarketing package-11-1 to 12-25,AAP_MOBILE,11/1/2017 4:00,12/26/2017 4:59,PURCHASE,1882564,3937,7450.429,81997,3881,4087,129576.48
US,LeapFrog,3170620001,661421224,11225 - VT_FY17_2H_Holiday 2017 LeapFrog_ LeapFrog IPS_Stack & Tumble Elephant_B06XKD8M1R_12.4.17_12.10.17,AAP_MOBILE,12/4/2017 5:00,12/11/2017 4:59,CTR,38339,85,205.1961,98,0,0,0
US,Redfox - ORJFV (ORJFV),2591086001,69054762,Redfox - SSDA - B019JYK106 - RVQFCR7NHSYGVFL3EXUTVWUZ24-001 - MOBILEADS - Puzzle Gallery Campaign,MOBILE_AD_NETWORK,6/25/2017 7:00,7/9/2017 7:00,CTR,370067,961,49.82,1213,55,55,0
US,Amazon Pay US,2387191001,15826299,Amazon Pay US - HVA -  863202781-001,AAP_MOBILE,4/10/2017 4:00,6/19/2017 3:59,CTR,36003132,102339,74728.6589,,,,
US,Unilever - US,2544993001,48644095,UNE Dove & DM+C SnS Q3 Sponsorship 2017 AAP VCPM Bar CLP,AAP,7/1/2017 4:00,10/1/2017 3:59,CTR,6353525,2192,23342.1337,1641,215,256,2911.23
US,Bakblade - US,2652617001,221940333,Bakblade - US_Bakblade Q3_DEAR_AAP_8/05-9/30,AAP,8/5/2017 4:00,10/1/2017 3:59,PURCHASE,1126194,603,3733.3101,2555,400,421,9176.73
US,NE - Elmira,2723417001,286432396,Elmira - A/P/C - Armada,AAP,8/3/2017 4:00,9/1/2017 3:59,CVR,10219,5,91.0947,,,,
US,Reynolds - US,2261692001,9757489,Reynolds - US_Hefty Ultra Strong Always On 2017_AAP,AAP_MOBILE,1/1/2017 5:00,7/1/2017 3:59,CTR,2920383,1457,4680.6346,2444,164,176,2400.52
US,Yewen Technology and Development Company Limited - US,2465941001,22406762,"Yewen Technology and Development Company Limited - US_Yesgo - US iPhone May 2017 AAP, ATF & BTF Mobile_AAP_05/01_05/31",AAP,5/1/2017 4:00,8/1/2017 3:59,PURCHASE,3091689,1422,8156.0082,2814,51,51,667.67
US,Redfox - HABRV (HABRV),2486221001,28434751,Redfox - SSDA - B01MR1WZW4 - UYLYZYGQFAUAPVZUKDQ4KSXRTA - MOBILEADS - Create 10s Campaign,MOBILE_AD_NETWORK,5/9/2017 7:00,5/23/2017 7:00,CTR,89515,99,4.87,92,0,0,0
US,Sprint - MightyHive,2803119001,330191812,DDR_Checkout Step 1: Cart Page_O&O_Display_Mobile_SEPT,AAP,9/1/2017 4:00,10/1/2017 3:59,NONE,60853,138,526.6481,0,0,0,0
US,Verizon_Fios_ZenithVM1,2416409001,17698123,VM1VZF77613_Fios_2017_Q2_Prepaid_NY/PHIL,AAP,4/1/2017 4:00,5/21/2017 3:59,CVR,9425060,5708,69516.7668,,,,
US,Redfox - ORB5C (ORB5C),2514192001,37902616,Redfox - SSDA - B06XBFW7K4 - SDBVVSCIO3CKSNUFPJFA2AOKYY - MOBILEADS - [Candy Valley][promo3][220517],MOBILE_AD_NETWORK,5/23/2017 7:00,6/6/2017 7:00,CTR,28611,37,1.81,53,0,0,0
US,Redfox - EPRRV (EPRRV),2685778001,246657436,Redfox - SSDA - B07192HTZ9 - Z2D47UWQIMM7BZFAIUOPN4TPA4-005 - MOBILEADS - Word Soup Campaign,MOBILE_AD_NETWORK,7/28/2017 7:00,8/11/2017 7:00,CTR,337041,457,40.64,303,53,53,0
US,Redfox - RED5A (RED5A),2444381001,20531914,Redfox - SSDA - B06Y6GJF6R - GPQTGAJMNY2T3HJ5VAKLERNIGM - MOBILEADS - Fanboy News Campaign,MOBILE_AD_NETWORK,4/16/2017 7:00,4/30/2017 7:00,CTR,243398,348,24.39,331,1,1,0
US,Redfox - WJ2D1 (WJ2D1),2412921001,17374978,Redfox - SSDA - B06XHPHN67 - INJ3KOYVU63PUD3L2QB5AEE734 - MOBILEADS - LuckyBomb Casino Slots Campaign,MOBILE_AD_NETWORK,3/31/2017 7:00,4/7/2017 7:00,CTR,210595,297,31.7,136,10,10,0
US,Newell Brands,2699486001,263640735,Mr. Coffee - National Coffee Month,AAP_MOBILE,8/2/2017 4:00,9/1/2017 3:59,PURCHASE,1879224,3753,7345.7952,12026,569,575,39548.69
US,Redfox - UPSGR (UPSGR),2814640001,354990635,Redfox - SSDA - B075CCYWXH - 4OFRPOTBB6YBLYFV7WMPDOS5NQ - MOBILEADS - UPSC STUDY MATERIAL HINDI ENG...,MOBILE_AD_NETWORK,9/5/2017 7:00,11/9/2017 8:00,CTR,9573,26,3.55,17,0,0,0
US,Microsoft- Swirl,2413591001,17395830,Microsoft Razer Co-Marketing 2017,AAP,3/30/2017 4:00,4/17/2017 3:59,CVR,842440,53,1815.9934,0,0,0,0
US,iFetch - US,3083299001,573148142,iFetch - US_iFetch 2017: Holiday Package_AAP eCommerce Remarketing_11/20-12/23,AAP,11/20/2017 5:00,12/24/2017 4:59,PURCHASE,1915005,614,6771.4017,4523,303,308,30820
US,Hewlett-Packard - US,2296093001,11486585,Hewlett-Packard - US_HP - Printer and Instant Ink National Promotion Feb 2017_AAP,AAP,2/22/2017 5:00,3/26/2017 3:59,PURCHASE,9675477,2892,25497.9281,72732,5899,6312,379291.16
US,Philips - US,2532340001,44730304,Up to 40% off Philips Norelco shavers and trimmers 8bf7b34f AAP,AAP,6/1/2017 7:00,6/2/2017 6:59,PURCHASE,2070031,0,5171.5681,462,31,33,2573.51
US,Redfox - GLPM5 (GLPM5),2695328001,254502418,Redfox - SSDA - B06WGLMJQF - MHUZPTKUK3GNLOCEQLOF53UUQ4 - MOBILEADS - Clapp - Teaching &amp; Learni...,MOBILE_AD_NETWORK,8/2/2017 7:00,8/16/2017 7:00,CTR,63124,93,4.37,83,0,0,0
US,Penguin Random House - US,2917993001,426220300,Penguin Random House - US_PRH_Random House_Q4'17 Campaigns_FIRE TV PROMO_TABLET_Higher Is Waiting_AAP_11/23-12/23,AAP,11/23/2017 5:00,12/24/2017 4:59,PURCHASE,2917582,780,7682.5794,1064,53,58,718.86
US,Test,2440080001,20240415,BW Live Test Campaign 2,AAP,4/14/2017 4:00,7/1/2017 3:59,PURCHASE,41422,36,146.318,21,5,5,190.27
US,Seventh Generation,2433010001,19668453,Seventh Generation - US - Seventh Generation Q2 Media Agency 2017_AAP VCPM- 4/17-6/30,AAP_MOBILE,4/17/2017 4:00,7/1/2017 3:59,CTR,98140,641,449.508,834,0,0,0
US,'47 - US,2658290001,227015766,'47 - US_OTS_B2S_2017_AAP_7/27-9/30,AAP,7/31/2017 4:00,10/1/2017 3:59,PURCHASE,17227274,1370,35476.2197,1679,145,148,3247.59
US,Nike - US,3118274001,591930832,Nike - US_Converse Holiday Plan_AAP_CPA_11/20 - 12/30_Chuck Attack,AAP_MOBILE,11/21/2017 5:00,12/31/2017 4:59,CVR,3377867,75,12613.1118,0,0,0,0
US,Redfox - RPCW4 (RPCW4),2887497001,397988968,Redfox - SSDA - B06XRBPFCW - YDJZFPRSI4LBZLPM6QW4WY7YFE - MOBILEADS - Web Host,MOBILE_AD_NETWORK,9/26/2017 7:00,10/10/2017 7:00,CTR,7326173,20804,1016.12,19218,13,13,194.87
US,Redfox - SKIZU (SKIZU),2290085001,11208744,Redfox - SSDA - B01MU8MOGK - Q2JN3XKBFNBARDKKUVL54LNOFI - MOBILEADS - HymsWorld 3.0 Campaign,MOBILE_AD_NETWORK,1/10/2017 8:00,1/24/2017 8:00,CTR,75221,153,12.32,161,2,2,0
US,Purina - US,2284107001,10863534,Purina Pro Plan Dog 2017 Bridge - AAP Viewability Guarantee,AAP,1/15/2017 5:00,1/1/2018 4:59,CTR,94045319,37174,309139.2782,53965,13016,14900,446497.49
US,Dockers - US,2737492001,292431235,Dockers - US_Dockers LPOS September 2017_AAP_Regular-Big and Tall_9/11-9/26,AAP_MOBILE,9/11/2017 4:00,9/27/2017 3:59,PURCHASE,6690408,14183,24523.4293,22496,1654,1846,55046
US,NE - Philadelphia,2700299001,264511190,Philadelphia - A/P/C - Altima,AAP,8/3/2017 4:00,10/1/2017 3:59,CTR,456909,113,2397.6591,,,,
US,Redfox - HYM10 (HYM10),2775476001,313162482,Redfox - SSDA - B073BTVCCD - 2IWAU4ST5LQDBYQMHPL2ADK2PM - MOBILEADS - HYM - Beauty Shopping App Cam...,MOBILE_AD_NETWORK,8/25/2017 7:00,9/1/2017 7:00,CTR,249061,301,16.34,152,2,2,0
US,Sonos - US,2343140001,13670719,Sonos - US_Sonos Silent Home Feb.Mar 2017_AAP_02/22/17-04/03/17,AAP,2/22/2017 8:00,5/1/2017 6:59,PURCHASE,26917312,12127,61232.4408,20061,307,362,109560.46
US,Warner Bros. Home Entertainment - Merkle - US,3181954001,670561697,Warner Bros. Home Entertainment - Merkle - US_WBHE - LEGO Ninjago Movie - EST & PST - Q4 17_AAP Purchase Link In_12/12-12/18,AAP_MOBILE,12/12/2017 5:00,12/19/2017 4:59,PURCHASE,3209346,4509,11392.0776,68020,4220,4224,62465.12
US,Redfox - BRCWA (BRCWA),2461461001,21827371,Redfox - SSDA - B00HG6LLYU - RAANDSV4JEHE3FVTP5M52CGKXI - MOBILEADS - Streetball Campaign,MOBILE_AD_NETWORK,4/26/2017 7:00,5/10/2017 7:00,CTR,124552,348,19.49,170,1,1,1.99
US,GMC,3216052001,689786176,O-Y2LG_2017 Year End CQT_DEC Amazon AAP Truck,AAP,12/15/2017 14:25,1/1/2018 4:59,CTR,450453,328,2872.3975,,,,
US,Newell-Rubbermaid - US,2362546001,14590475,Newell-Rubbermaid - US_Rawlings Spring Event - Q1'17_AAP_3/15  - 4/15,AAP_MOBILE,3/13/2017 4:00,4/16/2017 3:59,PURCHASE,2798002,3157,4482.8987,422,11,11,524.37
US,Clorox,2727861001,288425786,Clorox_Off to College Sponsorship - Brita_AAP_Test New Couples_8/10-8/31,AAP_MOBILE,8/10/2017 4:00,9/1/2017 3:59,PURCHASE,10767234,19385,35222.284,3578,331,334,7514.76
US,Big Heart Pet Brands - US,2156721001,5673707,Big Heart Pet Brands_FY 17_Milkbone Base - AAP,AAP_MOBILE,11/1/2016 4:00,4/1/2017 3:59,PURCHASE,5652594,5364,12799.6511,9174,494,548,5617.13
US,Kimberly Clark Corp - US,2239745001,8592110,Kimberly Clark_Cottonelle_Jan_2017_AAP,AAP_MOBILE,1/1/2017 5:00,4/1/2017 3:59,PURCHASE,10895260,13183,30651.245,112556,38534,43093,653750.62
US,Cowin - US,2782206001,315879857,Cowin - US_Cowin- AAP - RT August 31 - September 30_DEAR_Blend_AAP_08/31 - 09/30,AAP,8/31/2017 4:00,10/15/2017 3:59,PURCHASE,11735074,5446,37810.6086,25282,1343,1392,97636.57
US,Johnson & Johnson - US,2432849001,19648723,Johnson & Johnson - US_Johnson & Johnson - Listerine Q2 2017_AAP_4/12 - 6/30,AAP,4/12/2017 4:00,6/13/2017 3:59,PURCHASE,29918303,4500,65951.5569,9390,230,344,2184.22
US,Redfox - IO6LZ (IO6LZ),2505426001,35648484,Redfox - SSDA - B06Y5RQ6VK - UZANCZXSKAIX7NAI5FPOUNOBXM - MOBILEADS - Queen of Drama[17.05.17] full...,MOBILE_AD_NETWORK,5/18/2017 7:00,6/1/2017 7:00,CTR,232653,657,45.44,757,13,13,0
US,Redfox - RUC04 (RUC04),2515682001,38311220,Redfox - SSDA - B01N3UCLRZ - UTZEZCSRP4EVHL2EQJT7HIZ62M - MOBILEADS - Best Bet CasinoTM - Cards,MOBILE_AD_NETWORK,5/23/2017 7:00,6/6/2017 7:00,CTR,864296,2016,119.67,2193,6,6,0
US,Optimum Nutrition - US,2216278001,7488818,ON_NYNY 2017_GSW - AAP,AAP_MOBILE,1/1/2017 5:00,4/1/2017 3:59,PURCHASE,38270351,81712,202251.588,266830,28932,29133,1524635.82
US,Wacoal - US,2399816001,16551436,Wacoal - US_Wacoal Bras of Summer 2017_AAP_5/1 - 6/30,AAP,5/1/2017 4:00,7/1/2017 3:59,PURCHASE,11371278,3913,26916.6175,101780,5822,6544,296689.89
US,Lacoste - US,2733114001,290548759,Lacoste - US_Lacoste - Summer Campaign - Q2 2017_AAP_8/15-9/22,AAP_MOBILE,8/15/2017 4:00,9/23/2017 3:59,PURCHASE,4289234,7213,12565.5676,13012,289,299,18713.43
US,Edgewell Personal Care - US,2527661001,43464103,Edgewell Personal Care - US_Edgewell Personal Care: Summer Portfolio Q2-Q3'17_AAP_6/1 - 7/15_Women's Shave,AAP_MOBILE,6/7/2017 4:00,9/9/2017 3:59,PURCHASE,6519803,10506,20370.3185,13758,3346,3827,46446.13
US,Hanes - US,3070120001,562813278,Hanes - US_Hanes Always On Q2-Q4 2017_AAP Purchase_11/13-12/24_ATF Inventory_Champion Powerfleece,AAP_MOBILE,11/13/2017 5:00,12/25/2017 4:59,PURCHASE,10660495,14556,25779.017,22292,2602,2735,49038.9
US,Pepsi Co - US,2532684001,44794860,Pepsi Co - US_PepsiCo Lunch Time EDS Feb 2017_AAP_6/1-10/31_RELAUNCH,AAP,6/1/2017 4:00,11/1/2017 3:59,PURCHASE,24612828,5140,65753.9506,80758,23079,29582,264080.88
US,NE - Elmira,2723426001,286433887,Elmira - A/P/C - Sentra,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,16383,5,98.5793,,,,
US,Dannon - US,2798723001,327768987,Dannon - US_Dannon_Q3 2017_Oikos_AAP Viewability Guarantee_9/7-9/30,AAP,9/7/2017 4:00,10/1/2017 3:59,CTR,37008458,22933,146228.4522,132,111,310,354.06
US,The Student Loan Help Center - US,2607822001,78046867,"The Student Loan Help Center - US_TSLHC, AAP, Q1 test_AAP_6/28 - 9/01-AAP CPA Link Out",AAP_MOBILE,6/29/2017 4:00,9/30/2017 3:59,CVR,983024,2507,3195.1117,0,0,0,0
